location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Wind Gust
unit,km/h
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Wind Gust
20220722T0000,12.599999
20220722T0100,12.24
20220722T0200,12.24
20220722T0300,12.24
20220722T0400,11.879999
20220722T0500,11.879999
20220722T0600,12.24
20220722T0700,12.24
20220722T0800,12.959999
20220722T0900,15.84
20220722T1000,18.0
20220722T1100,18.72
20220722T1200,20.880001
20220722T1300,21.24
20220722T1400,20.519999
20220722T1500,17.28
20220722T1600,16.919998
20220722T1700,18.359999
20220722T1800,25.56
20220722T1900,25.199999
20220722T2000,18.0
20220722T2100,8.64
20220722T2200,10.08
20220722T2300,24.48
20220723T0000,35.64
20220723T0100,36.0
20220723T0200,42.48
20220723T0300,36.36
20220723T0400,27.359999
20220723T0500,25.919998
20220723T0600,17.64
20220723T0700,12.24
20220723T0800,15.119999
20220723T0900,17.28
20220723T1000,19.44
20220723T1100,23.039999
20220723T1200,21.24
20220723T1300,19.44
20220723T1400,20.16
20220723T1500,17.28
20220723T1600,17.64
20220723T1700,17.28
20220723T1800,17.28
20220723T1900,19.08
20220723T2000,18.0
20220723T2100,7.5599995
20220723T2200,7.5599995
20220723T2300,7.5599995
20220724T0000,7.92
20220724T0100,9.36
20220724T0200,8.28
20220724T0300,10.440001
20220724T0400,10.08
20220724T0500,8.64
20220724T0600,7.5599995
20220724T0700,6.4799995
20220724T0800,7.92
20220724T0900,11.159999
20220724T1000,14.04
20220724T1100,16.199999
20220724T1200,16.919998
20220724T1300,16.56
20220724T1400,16.199999
20220724T1500,16.56
20220724T1600,16.56
20220724T1700,15.4800005
20220724T1800,14.04
20220724T1900,12.599999
20220724T2000,11.5199995
20220724T2100,10.440001
20220724T2200,10.440001
20220724T2300,11.5199995
20220725T0000,11.879999
20220725T0100,10.799999
20220725T0200,9.36
20220725T0300,9.36
20220725T0400,11.879999
20220725T0500,13.679999
20220725T0600,14.04
20220725T0700,15.4800005
20220725T0800,17.64
20220725T0900,16.919998
20220725T1000,18.0
20220725T1100,22.319998
20220725T1200,30.599998
20220725T1300,38.16
20220725T1400,42.839996
20220725T1500,43.56
20220725T1600,44.28
20220725T1700,41.399998
20220725T1800,39.96
20220725T1900,37.079998
20220725T2000,33.839996
20220725T2100,30.239998
20220725T2200,28.08
20220725T2300,24.119999
20220726T0000,18.72
20220726T0100,19.44
20220726T0200,24.119999
20220726T0300,24.48
20220726T0400,20.880001
20220726T0500,16.199999
20220726T0600,14.04
20220726T0700,13.679999
20220726T0800,16.919998
20220726T0900,14.4
20220726T1000,20.880001
20220726T1100,28.8
20220726T1200,32.399998
20220726T1300,32.399998
20220726T1400,31.319998
20220726T1500,28.8
20220726T1600,27.72
20220726T1700,25.56
20220726T1800,24.48
20220726T1900,23.4
20220726T2000,23.759998
20220726T2100,24.119999
20220726T2200,19.44
20220726T2300,15.119999
20220727T0000,11.159999
20220727T0100,9.72
20220727T0200,10.440001
20220727T0300,11.159999
20220727T0400,12.24
20220727T0500,16.199999
20220727T0600,16.919998
20220727T0700,17.28
20220727T0800,20.880001
20220727T0900,19.08
20220727T1000,23.4
20220727T1100,26.28
20220727T1200,28.08
20220727T1300,27.72
20220727T1400,26.64
20220727T1500,26.64
20220727T1600,27.0
20220727T1700,27.0
20220727T1800,27.72
20220727T1900,29.88
20220727T2000,30.960001
20220727T2100,28.44
20220727T2200,27.0
20220727T2300,23.039999
20220728T0000,18.359999
20220728T0100,18.0
20220728T0200,17.64
20220728T0300,17.28
20220728T0400,16.56
20220728T0500,15.4800005
20220728T0600,13.679999
20220728T0700,11.879999
20220728T0800,11.879999
20220728T0900,14.759999
20220728T1000,17.64
20220728T1100,20.519999
20220728T1200,21.599998
20220728T1300,21.24
20220728T1400,19.44
20220728T1500,18.359999
20220728T1600,17.28
20220728T1700,16.56
20220728T1800,16.919998
20220728T1900,17.28
20220728T2000,16.199999
20220728T2100,12.959999
20220728T2200,15.119999
20220728T2300,15.4800005
20220729T0000,12.24
20220729T0100,13.32
20220729T0200,14.759999
20220729T0300,15.119999
20220729T0400,14.04
20220729T0500,12.959999
20220729T0600,12.24
20220729T0700,11.879999
20220729T0800,14.759999
20220729T0900,16.56
20220729T1000,17.64
20220729T1100,17.64
20220729T1200,20.16
20220729T1300,25.56
20220729T1400,26.64
20220729T1500,26.28
20220729T1600,27.0
20220729T1700,29.88
20220729T1800,28.44
20220729T1900,25.199999
20220729T2000,20.519999
20220729T2100,20.880001
20220729T2200,20.880001
20220729T2300,20.16
20220730T0000,18.359999
20220730T0100,15.4800005
20220730T0200,14.04
20220730T0300,12.599999
20220730T0400,11.159999
20220730T0500,10.799999
20220730T0600,11.5199995
20220730T0700,11.159999
20220730T0800,13.32
20220730T0900,13.679999
20220730T1000,21.599998
20220730T1100,23.759998
20220730T1200,22.319998
20220730T1300,21.96
20220730T1400,24.119999
20220730T1500,24.84
20220730T1600,24.84
20220730T1700,23.4
20220730T1800,23.039999
20220730T1900,21.24
20220730T2000,17.28
20220730T2100,15.119999
20220730T2200,14.4
20220730T2300,14.04
20220731T0000,12.959999
20220731T0100,11.5199995
20220731T0200,10.08
20220731T0300,6.4799995
20220731T0400,5.04
20220731T0500,6.8399997
20220731T0600,9.0
20220731T0700,9.0
20220731T0800,11.159999
20220731T0900,13.32
20220731T1000,14.759999
20220731T1100,17.28
20220731T1200,20.880001
20220731T1300,23.039999
20220731T1400,24.48
20220731T1500,24.84
20220731T1600,24.119999
20220731T1700,22.319998
20220731T1800,22.68
20220731T1900,23.4
20220731T2000,21.96
20220731T2100,20.16
20220731T2200,19.08
20220731T2300,18.0
20220801T0000,15.4800005
20220801T0100,14.4
20220801T0200,10.08
20220801T0300,9.36
20220801T0400,9.36
20220801T0500,9.72
20220801T0600,10.08
20220801T0700,9.72
20220801T0800,12.24
20220801T0900,10.799999
20220801T1000,14.4
20220801T1100,17.64
20220801T1200,23.4
20220801T1300,25.919998
20220801T1400,28.44
20220801T1500,29.16
20220801T1600,28.44
20220801T1700,28.08
20220801T1800,30.960001
20220801T1900,32.760002
20220801T2000,28.8
20220801T2100,13.32
20220801T2200,11.879999
20220801T2300,10.440001
20220802T0000,6.4799995
20220802T0100,6.4799995
20220802T0200,4.68
20220802T0300,4.68
20220802T0400,6.12
20220802T0500,6.8399997
20220802T0600,6.8399997
20220802T0700,7.2
20220802T0800,10.08
20220802T0900,12.24
20220802T1000,16.199999
20220802T1100,19.08
20220802T1200,20.16
20220802T1300,19.08
20220802T1400,18.0
20220802T1500,19.08
20220802T1600,19.8
20220802T1700,19.8
20220802T1800,19.8
20220802T1900,18.359999
20220802T2000,16.56
20220802T2100,18.72
20220802T2200,17.64
20220802T2300,14.759999
20220803T0000,12.599999
20220803T0100,12.599999
20220803T0200,11.159999
20220803T0300,10.08
20220803T0400,9.36
20220803T0500,9.0
20220803T0600,9.72
20220803T0700,9.72
20220803T0800,10.440001
20220803T0900,11.159999
20220803T1000,13.32
20220803T1100,14.759999
20220803T1200,16.56
20220803T1300,16.919998
20220803T1400,16.919998
20220803T1500,17.28
20220803T1600,17.64
20220803T1700,17.64
20220803T1800,16.56
20220803T1900,15.119999
20220803T2000,12.959999
20220803T2100,11.5199995
20220803T2200,11.159999
20220803T2300,10.440001
20220804T0000,9.72
20220804T0100,10.799999
20220804T0200,10.799999
20220804T0300,10.08
20220804T0400,9.36
20220804T0500,9.72
20220804T0600,10.08
20220804T0700,10.799999
20220804T0800,12.959999
20220804T0900,13.32
20220804T1000,15.4800005
20220804T1100,18.0
20220804T1200,21.599998
20220804T1300,22.319998
20220804T1400,21.599998
20220804T1500,20.16
20220804T1600,19.44
20220804T1700,17.28
20220804T1800,14.759999
20220804T1900,11.159999
20220804T2000,8.64
20220804T2100,10.799999
20220804T2200,9.36
20220804T2300,9.0
20220805T0000,11.159999
20220805T0100,13.32
20220805T0200,14.04
20220805T0300,13.679999
20220805T0400,12.24
20220805T0500,11.5199995
20220805T0600,12.24
20220805T0700,11.879999
20220805T0800,11.5199995
20220805T0900,25.919998
20220805T1000,20.880001
20220805T1100,19.44
20220805T1200,17.64
20220805T1300,18.359999
20220805T1400,18.359999
20220805T1500,18.0
20220805T1600,28.44
20220805T1700,42.12
20220805T1800,39.6
20220805T1900,30.960001
20220805T2000,28.08
20220805T2100,27.0
20220805T2200,37.8
20220805T2300,37.8
20220806T0000,32.760002
20220806T0100,27.72
20220806T0200,27.72
20220806T0300,27.359999
20220806T0400,26.64
20220806T0500,25.56
20220806T0600,25.56
20220806T0700,29.519999
20220806T0800,33.12
20220806T0900,27.72
20220806T1000,28.8
20220806T1100,30.960001
20220806T1200,32.399998
20220806T1300,31.68
20220806T1400,31.68
20220806T1500,31.319998
20220806T1600,30.239998
20220806T1700,27.72
20220806T1800,26.64
20220806T1900,26.28
20220806T2000,25.919998
20220806T2100,21.599998
20220806T2200,15.119999
20220806T2300,13.679999
20220807T0000,12.959999
20220807T0100,15.4800005
20220807T0200,16.56
20220807T0300,17.64
20220807T0400,18.359999
20220807T0500,18.0
20220807T0600,17.28
20220807T0700,17.28
20220807T0800,19.8
20220807T0900,23.4
20220807T1000,29.519999
20220807T1100,30.599998
20220807T1200,30.599998
20220807T1300,30.599998
20220807T1400,27.72
20220807T1500,25.919998
20220807T1600,25.199999
20220807T1700,24.119999
20220807T1800,24.119999
20220807T1900,24.119999
20220807T2000,22.319998
20220807T2100,14.759999
20220807T2200,11.879999
20220807T2300,11.5199995
20220808T0000,12.959999
20220808T0100,12.24
20220808T0200,10.440001
20220808T0300,11.5199995
20220808T0400,13.32
20220808T0500,13.32
20220808T0600,12.599999
20220808T0700,13.679999
20220808T0800,15.4800005
20220808T0900,16.199999
20220808T1000,21.24
20220808T1100,25.919998
20220808T1200,28.08
20220808T1300,29.88
20220808T1400,29.88
20220808T1500,30.239998
20220808T1600,30.239998
20220808T1700,30.239998
20220808T1800,30.239998
20220808T1900,29.16
20220808T2000,25.919998
20220808T2100,19.08
20220808T2200,18.72
20220808T2300,18.0
20220809T0000,16.199999
20220809T0100,15.4800005
20220809T0200,15.4800005
20220809T0300,14.759999
20220809T0400,14.4
20220809T0500,14.4
20220809T0600,15.119999
20220809T0700,15.84
20220809T0800,16.919998
20220809T0900,20.16
20220809T1000,24.84
20220809T1100,30.599998
20220809T1200,34.2
20220809T1300,35.28
20220809T1400,35.28
20220809T1500,34.56
20220809T1600,33.839996
20220809T1700,33.839996
20220809T1800,33.12
20220809T1900,32.399998
20220809T2000,29.88
20220809T2100,22.319998
20220809T2200,20.16
20220809T2300,19.44
20220810T0000,18.0
20220810T0100,17.28
20220810T0200,17.28
20220810T0300,16.919998
20220810T0400,17.28
20220810T0500,18.0
20220810T0600,18.359999
20220810T0700,18.72
20220810T0800,18.72
20220810T0900,20.880001
20220810T1000,28.8
20220810T1100,32.760002
20220810T1200,34.56
20220810T1300,34.92
20220810T1400,34.92
20220810T1500,35.28
20220810T1600,35.28
20220810T1700,34.56
20220810T1800,33.12
20220810T1900,31.68
20220810T2000,28.08
20220810T2100,19.8
20220810T2200,17.64
20220810T2300,17.28
20220811T0000,17.64
20220811T0100,17.64
20220811T0200,17.28
20220811T0300,16.919998
20220811T0400,16.56
20220811T0500,15.4800005
20220811T0600,15.4800005
20220811T0700,15.119999
20220811T0800,14.4
20220811T0900,16.199999
20220811T1000,19.8
20220811T1100,22.68
20220811T1200,24.119999
20220811T1300,24.84
20220811T1400,25.199999
20220811T1500,24.84
20220811T1600,23.4
20220811T1700,21.599998
20220811T1800,21.24
20220811T1900,20.16
20220811T2000,18.0
20220811T2100,20.880001
20220811T2200,18.359999
20220811T2300,18.0
20220812T0000,16.56
20220812T0100,16.56
20220812T0200,16.199999
20220812T0300,15.4800005
20220812T0400,15.119999
20220812T0500,15.119999
20220812T0600,14.759999
20220812T0700,14.4
20220812T0800,15.4800005
20220812T0900,18.359999
20220812T1000,23.039999
20220812T1100,29.16
20220812T1200,31.68
20220812T1300,31.68
20220812T1400,30.239998
20220812T1500,29.88
20220812T1600,30.239998
20220812T1700,30.599998
20220812T1800,30.239998
20220812T1900,29.16
20220812T2000,25.919998
20220812T2100,19.8
20220812T2200,18.0
20220812T2300,17.28
20220813T0000,16.919998
20220813T0100,16.56
20220813T0200,16.199999
20220813T0300,15.4800005
20220813T0400,14.759999
20220813T0500,14.759999
20220813T0600,14.4
20220813T0700,13.679999
20220813T0800,14.4
20220813T0900,16.199999
20220813T1000,20.519999
20220813T1100,24.84
20220813T1200,25.199999
20220813T1300,24.84
20220813T1400,23.4
20220813T1500,24.119999
20220813T1600,24.119999
20220813T1700,24.48
20220813T1800,24.84
20220813T1900,24.48
20220813T2000,22.319998
20220813T2100,17.64
20220813T2200,15.119999
20220813T2300,14.04
20220814T0000,15.4800005
20220814T0100,15.84
20220814T0200,14.4
20220814T0300,11.159999
20220814T0400,13.32
20220814T0500,14.4
20220814T0600,14.04
20220814T0700,11.879999
20220814T0800,14.04
20220814T0900,13.679999
20220814T1000,16.919998
20220814T1100,20.16
20220814T1200,20.519999
20220814T1300,20.16
20220814T1400,21.599998
20220814T1500,22.319998
20220814T1600,22.68
20220814T1700,21.599998
20220814T1800,24.48
20220814T1900,28.8
20220814T2000,28.8
20220814T2100,18.359999
20220814T2200,16.56
20220814T2300,14.04
20220815T0000,12.24
20220815T0100,11.879999
20220815T0200,11.5199995
20220815T0300,11.159999
20220815T0400,11.159999
20220815T0500,10.799999
20220815T0600,10.440001
20220815T0700,10.799999
20220815T0800,13.32
20220815T0900,20.519999
20220815T1000,24.48
20220815T1100,29.519999
20220815T1200,39.6
20220815T1300,41.399998
20220815T1400,41.039997
20220815T1500,31.319998
20220815T1600,33.48
20220815T1700,31.68
20220815T1800,31.68
20220815T1900,33.12
20220815T2000,31.319998
20220815T2100,14.04
20220815T2200,13.679999
20220815T2300,14.4
20220816T0000,15.84
20220816T0100,16.199999
20220816T0200,17.28
20220816T0300,17.28
20220816T0400,15.4800005
20220816T0500,12.599999
20220816T0600,10.799999
20220816T0700,10.08
20220816T0800,12.599999
20220816T0900,17.28
20220816T1000,18.359999
20220816T1100,20.16
20220816T1200,21.24
20220816T1300,20.16
20220816T1400,18.0
20220816T1500,16.199999
20220816T1600,15.84
20220816T1700,15.84
20220816T1800,15.84
20220816T1900,15.4800005
20220816T2000,14.04
20220816T2100,15.119999
20220816T2200,12.959999
20220816T2300,12.24
20220817T0000,11.879999
20220817T0100,12.24
20220817T0200,12.24
20220817T0300,12.24
20220817T0400,11.879999
20220817T0500,12.959999
20220817T0600,11.159999
20220817T0700,11.159999
20220817T0800,12.959999
20220817T0900,17.64
20220817T1000,19.8
20220817T1100,18.0
20220817T1200,21.599998
20220817T1300,22.319998
20220817T1400,23.4
20220817T1500,24.84
20220817T1600,23.039999
20220817T1700,18.72
20220817T1800,14.04
20220817T1900,11.5199995
20220817T2000,7.92
20220817T2100,13.679999
20220817T2200,16.199999
20220817T2300,15.119999
20220818T0000,9.0
20220818T0100,9.72
20220818T0200,7.5599995
20220818T0300,8.64
20220818T0400,8.28
20220818T0500,7.2
20220818T0600,5.3999996
20220818T0700,6.12
20220818T0800,10.799999
20220818T0900,18.0
20220818T1000,15.4800005
20220818T1100,16.919998
20220818T1200,18.72
20220818T1300,20.519999
20220818T1400,23.4
20220818T1500,20.519999
20220818T1600,21.96
20220818T1700,20.519999
20220818T1800,16.919998
20220818T1900,14.759999
20220818T2000,13.32
20220818T2100,12.959999
20220818T2200,7.92
20220818T2300,9.0
20220819T0000,10.08
20220819T0100,11.5199995
20220819T0200,14.4
20220819T0300,12.959999
20220819T0400,10.799999
20220819T0500,10.08
20220819T0600,11.5199995
20220819T0700,8.28
20220819T0800,9.72
20220819T0900,18.72
20220819T1000,18.0
20220819T1100,19.8
20220819T1200,25.56
20220819T1300,26.64
20220819T1400,32.039997
20220819T1500,29.88
20220819T1600,26.64
20220819T1700,25.199999
20220819T1800,24.84
20220819T1900,20.519999
20220819T2000,14.4
20220819T2100,17.28
20220819T2200,17.64
20220819T2300,14.04
20220820T0000,13.679999
20220820T0100,14.4
20220820T0200,14.04
20220820T0300,12.599999
20220820T0400,12.599999
20220820T0500,12.599999
20220820T0600,13.32
20220820T0700,14.04
20220820T0800,14.4
20220820T0900,14.04
20220820T1000,16.199999
20220820T1100,19.08
20220820T1200,22.319998
20220820T1300,22.68
20220820T1400,22.68
20220820T1500,21.96
20220820T1600,21.599998
20220820T1700,22.319998
20220820T1800,21.24
20220820T1900,18.0
20220820T2000,12.959999
20220820T2100,10.08
20220820T2200,10.08
20220820T2300,10.440001
20220821T0000,10.08
20220821T0100,7.92
20220821T0200,8.28
20220821T0300,8.64
20220821T0400,9.0
20220821T0500,9.0
20220821T0600,9.0
20220821T0700,9.72
20220821T0800,11.5199995
20220821T0900,11.5199995
20220821T1000,12.959999
20220821T1100,12.959999
20220821T1200,13.32
20220821T1300,13.679999
20220821T1400,16.56
20220821T1500,18.359999
20220821T1600,19.08
20220821T1700,16.199999
20220821T1800,14.4
20220821T1900,14.04
20220821T2000,9.36
20220821T2100,13.679999
20220821T2200,12.24
20220821T2300,8.64
20220822T0000,8.28
20220822T0100,10.08
20220822T0200,8.64
20220822T0300,8.64
20220822T0400,8.28
20220822T0500,7.92
20220822T0600,8.28
20220822T0700,8.28
20220822T0800,8.64
20220822T0900,16.199999
20220822T1000,10.440001
20220822T1100,11.5199995
20220822T1200,14.04
20220822T1300,15.119999
20220822T1400,14.4
20220822T1500,13.679999
20220822T1600,12.959999
20220822T1700,13.679999
20220822T1800,13.32
20220822T1900,12.24
20220822T2000,9.0
20220822T2100,10.440001
20220822T2200,9.72
20220822T2300,7.92
20220823T0000,7.92
20220823T0100,9.0
20220823T0200,9.72
20220823T0300,9.72
20220823T0400,9.36
20220823T0500,9.36
20220823T0600,9.36
20220823T0700,9.72
20220823T0800,9.72
20220823T0900,12.24
20220823T1000,11.879999
20220823T1100,12.24
20220823T1200,13.32
20220823T1300,15.119999
20220823T1400,16.199999
20220823T1500,16.199999
20220823T1600,15.4800005
20220823T1700,14.4
20220823T1800,14.4
20220823T1900,14.04
20220823T2000,11.5199995
20220823T2100,11.159999
20220823T2200,9.72
20220823T2300,10.08
20220824T0000,10.440001
20220824T0100,10.08
20220824T0200,9.72
20220824T0300,9.36
20220824T0400,10.08
20220824T0500,10.799999
20220824T0600,11.879999
20220824T0700,12.24
20220824T0800,12.959999
20220824T0900,13.679999
20220824T1000,14.04
20220824T1100,16.199999
20220824T1200,20.880001
20220824T1300,24.84
20220824T1400,26.28
20220824T1500,25.919998
20220824T1600,24.48
20220824T1700,21.24
20220824T1800,19.08
20220824T1900,16.199999
20220824T2000,11.879999
20220824T2100,16.56
20220824T2200,15.119999
20220824T2300,14.759999
20220825T0000,14.759999
20220825T0100,14.759999
20220825T0200,14.759999
20220825T0300,13.679999
20220825T0400,12.599999
20220825T0500,11.5199995
20220825T0600,11.5199995
20220825T0700,11.879999
20220825T0800,13.32
20220825T0900,13.32
20220825T1000,14.4
20220825T1100,17.28
20220825T1200,18.359999
20220825T1300,18.359999
20220825T1400,18.359999
20220825T1500,16.919998
20220825T1600,14.4
20220825T1700,12.959999
20220825T1800,12.24
20220825T1900,10.799999
20220825T2000,10.08
20220825T2100,11.879999
20220825T2200,10.440001
20220825T2300,5.7599998
20220826T0000,6.12
20220826T0100,7.92
20220826T0200,8.28
20220826T0300,7.92
20220826T0400,7.5599995
20220826T0500,8.64
20220826T0600,9.36
20220826T0700,9.72
20220826T0800,11.159999
20220826T0900,12.24
20220826T1000,15.119999
20220826T1100,21.24
20220826T1200,25.919998
20220826T1300,27.359999
20220826T1400,27.359999
20220826T1500,28.08
20220826T1600,27.359999
20220826T1700,23.4
20220826T1800,20.16
20220826T1900,15.84
20220826T2000,13.32
20220826T2100,14.04
20220826T2200,12.959999
20220826T2300,11.159999
20220827T0000,9.36
20220827T0100,9.36
20220827T0200,8.64
